cpd14703	0.0	10000000.0
cpd01977	-1.0	-2.0
cpd03424	6.0	10000000.0
cpd03130	-3.0	-4.0
cpd03421	-5.0	-3.0
cpd08449	0.0	-1.0
cpd11481	-1.0	10000000.0
cpd00349	-2.0	-4.0
cpd11485	-1.0	10000000.0
cpd11484	-1.0	10000000.0
cpd00030	2.0	0.0
cpd00782	-4.0	-5.0
cpd00146	-1.0	-2.0
cpd00760	-3.0	-4.0
cpd00268	-2.0	-1.0
cpd12225	0.0	10000000.0
cpd03129	-3.0	-4.0
cpd02656	0.0	-1.0
cpd11469	-1.0	10000000.0
cpd11468	-1.0	10000000.0
cpd11465	-1.0	10000000.0
cpd11464	-1.0	10000000.0
cpd11467	-1.0	10000000.0
cpd11466	-1.0	10000000.0
cpd00497	-1.0	-2.0
cpd00493	0.0	-1.0
cpd00491	-1.0	-2.0
cpd00989	-1.0	-2.0
cpd01567	0.0	-1.0
cpd00567	-1.0	0.0
cpd00510	-1.0	-2.0
cpd03420	-6.0	-7.0
cpd00203	-2.0	-4.0
cpd17421	0.0	-2.0
cpd17420	0.0	-2.0
cpd02140	0.0	-1.0
cpd02147	-2.0	-3.0
cpd00818	-1.0	-2.0
cpd00812	-2.0	-3.0
cpd00810	-2.0	-3.0
cpd00817	-1.0	-2.0
cpd02547	0.0	-1.0
cpd02097	-1.0	-2.0
cpd12072	0.0	10000000.0
cpd01966	-3.0	-4.0
cpd03127	-3.0	-4.0
cpd03126	-3.0	-4.0
cpd03125	-3.0	-4.0
cpd03124	-3.0	-4.0
cpd03123	-3.0	-4.0
cpd03121	-3.0	-4.0
cpd03120	-3.0	-4.0
cpd15550	-6.0	-10.0
cpd03671	0.0	-1.0
cpd00244	2.0	0.0
cpd00022	-3.0	-4.0
cpd00880	-2.0	-3.0
cpd00793	0.0	-1.0
cpd02201	-2.0	-3.0
cpd11490	-1.0	10000000.0
cpd11491	-1.0	10000000.0
cpd11492	-2.0	10000000.0
cpd11493	-1.0	10000000.0
cpd11494	-1.0	10000000.0
cpd00481	-3.0	-4.0
cpd00482	-2.0	-3.0
cpd00485	-1.0	-2.0
cpd01775	-4.0	-5.0
cpd11255	-1.0	0.0
cpd17402	0.0	-2.0
cpd17418	0.0	-1.0
cpd17413	0.0	-2.0
cpd17410	0.0	-1.0
cpd17416	0.0	-2.0
cpd17414	0.0	-1.0
cpd17569	0.0	-2.0
cpd00809	-1.0	-2.0
cpd00808	-1.0	-2.0
cpd00805	-1.0	-2.0
cpd00804	-1.0	-2.0
cpd00807	0.0	-1.0
cpd00806	-1.0	-2.0
cpd00802	-1.0	-2.0
cpd02552	-2.0	-3.0
cpd08632	0.0	-2.0
cpd14940	0.0	10000000.0
cpd02332	0.0	-1.0
cpd03119	-3.0	-4.0
cpd03449	-1.0	0.0
cpd03113	-3.0	-4.0
cpd03116	-3.0	-4.0
cpd03115	-3.0	-4.0
cpd00012	-2.0	-3.0
cpd00010	-3.0	-4.0
cpd00016	-1.0	-2.0
cpd00015	-2.0	-3.0
cpd00018	-1.0	-2.0
cpd03920	0.0	1.0
cpd00166	1.0	2.0
cpd08316	-2.0	-4.0
cpd01695	-3.0	-4.0
cpd11483	-1.0	10000000.0
cpd11482	-1.0	10000000.0
cpd00348	-1.0	-2.0
cpd11480	-1.0	10000000.0
cpd11486	-1.0	10000000.0
cpd11489	-1.0	10000000.0
cpd11488	-1.0	10000000.0
cpd01507	-4.0	10000000.0
cpd02666	-2.0	-3.0
cpd17409	0.0	-2.0
cpd17408	0.0	-2.0
cpd17405	0.0	-2.0
cpd17404	0.0	-2.0
cpd17406	0.0	-1.0
cpd17401	0.0	-1.0
cpd17400	0.0	-2.0
cpd17570	0.0	-2.0
cpd02135	-1.0	-2.0
cpd00905	-4.0	-5.0
cpd12458	0.0	10000000.0
cpd15488	-5.0	-8.0
cpd02187	-3.0	-4.0
cpd03583	-1.0	-2.0
cpd03585	-3.0	-5.0
cpd03587	-4.0	-6.0
cpd03586	-4.0	-6.0
cpd02857	-2.0	-3.0
cpd01982	0.0	-1.0
cpd07946	-3.0	-4.0
cpd03454	-1.0	-2.0
cpd00005	-3.0	-4.0
cpd00006	-2.0	-3.0
cpd03078	-2.0	-1.0
cpd00171	-1.0	-2.0
cpd08368	-6.0	-8.0
cpd08369	-6.0	-7.0
cpd08366	-3.0	-4.0
cpd00355	0.0	-1.0
cpd04920	-1.0	-2.0
cpd11830	1.0	10000000.0
cpd12848	0.0	10000000.0
cpd11588	0.0	10000000.0
cpd00911	-1.0	-2.0
cpd12115	0.0	10000000.0
cpd03861	-1.0	-2.0
cpd02843	-1.0	-2.0
cpd16638	10000000.0	-4.0
cpd15485	-4.0	-5.0
cpd02991	-2.0	-3.0
cpd02993	-2.0	-4.0
cpd03916	-3.0	-1.0
cpd03917	1.0	3.0
cpd03914	-3.0	-1.0
cpd03915	-4.0	-2.0
cpd03918	2.0	4.0
cpd03919	0.0	2.0
cpd11582	0.0	10000000.0
cpd15484	-4.0	-5.0
cpd11586	-1.0	10000000.0
cpd03002	-1.0	-2.0
cpd00298	-1.0	-2.0
cpd00299	-1.0	-2.0
cpd00294	-1.0	-2.0
cpd00296	-1.0	-2.0
cpd00290	-2.0	-4.0
cpd00292	-4.0	-5.0
cpd00293	-1.0	-2.0
cpd00109	5.0	10000000.0
cpd00101	-1.0	-2.0
cpd00102	-1.0	-2.0
cpd00422	-3.0	-4.0
cpd08371	-5.0	-6.0
cpd00727	-2.0	-3.0
cpd11225	-1.0	-2.0
cpd11825	-1.0	10000000.0
cpd02484	-1.0	-2.0
cpd00659	1.0	0.0
cpd11487	-1.0	10000000.0
cpd02612	-1.0	-2.0
cpd02611	-1.0	-2.0
cpd00650	-3.0	-4.0
cpd15441	-2.0	-3.0
cpd15432	-7.0	-11.0
cpd01777	-2.0	-4.0
cpd02721	-2.0	-3.0
cpd14938	0.0	10000000.0
cpd00288	0.0	-1.0
cpd00286	-1.0	-2.0
cpd00285	0.0	-1.0
cpd00284	-2.0	-3.0
cpd00114	-1.0	-2.0
cpd00110	4.0	10000000.0
cpd03701	-1.0	-2.0
cpd03704	-1.0	-2.0
cpd01882	-3.0	-4.0
cpd11217	-3.0	-4.0
cpd00423	1.0	3.0
cpd00421	-4.0	-3.0
cpd08630	0.0	-1.0
cpd08631	-1.0	-2.0
cpd03572	-3.0	-4.0
cpd01260	-3.0	-4.0
cpd02893	-1.0	-2.0
cpd02711	-2.0	-3.0
cpd16343	-3.0	-4.0
cpd00931	-1.0	-2.0
cpd00930	-1.0	-2.0
cpd00932	-3.0	-4.0
cpd12139	0.0	10000000.0
cpd15477	-7.0	-11.0
cpd12005	0.0	10000000.0
cpd02930	-1.0	-2.0
cpd15277	-1.0	10000000.0
cpd02935	-3.0	-4.0
cpd08286	-1.0	-2.0
cpd15302	0.0	10000000.0
cpd08289	-1.0	-2.0
cpd08288	-3.0	-4.0
cpd00120	-3.0	-4.0
cpd00126	-1.0	-2.0
cpd00129	-1.0	0.0
cpd00635	0.0	2.0
cpd11595	-2.0	0.0
cpd11594	0.0	10000000.0
cpd11590	-1.0	10000000.0
cpd11592	-1.0	10000000.0
cpd08629	0.0	-1.0
cpd01092	0.0	-1.0
cpd03128	-3.0	-4.0
cpd11581	0.0	10000000.0
cpd16332	0.0	-1.0
cpd02678	-1.0	-2.0
cpd15469	-7.0	-11.0
cpd02904	-1.0	-2.0
cpd02496	-1.0	-2.0
cpd02497	-2.0	-3.0
cpd12543	-1.0	10000000.0
cpd12547	0.0	10000000.0
cpd02921	-3.0	-2.0
cpd15268	-1.0	10000000.0
cpd00738	-1.0	-2.0
cpd02762	0.0	-1.0
cpd03752	-1.0	-2.0
cpd04098	0.0	-1.0
cpd04097	2.0	0.0
cpd00134	-3.0	-4.0
cpd03725	0.0	10000000.0
cpd11763	-3.0	10000000.0
cpd00401	-3.0	-4.0
cpd01665	-1.0	-2.0
cpd01662	-1.0	-2.0
cpd01449	0.0	-2.0
cpd15475	-7.0	-11.0
cpd03521	-1.0	-2.0
cpd02069	-2.0	-3.0
cpd02068	-4.0	-5.0
cpd02060	-3.0	-4.0
cpd02394	0.0	-1.0
cpd02662	-4.0	-5.0
cpd12370	0.0	10000000.0
cpd02480	-1.0	-2.0
cpd14507	0.0	10000000.0
cpd04918	-1.0	-2.0
cpd09844	-4.0	-5.0
cpd15329	-1.0	-2.0
cpd15325	-1.0	-2.0
cpd01919	-1.0	-2.0
cpd01912	-1.0	-2.0
cpd03913	-4.0	-2.0
cpd11576	0.0	10000000.0
cpd00091	-1.0	-2.0
cpd00095	-1.0	-2.0
cpd00475	-1.0	-2.0
cpd00478	-1.0	-2.0
cpd00988	-1.0	-2.0
cpd00279	-3.0	-4.0
cpd00270	-3.0	-4.0
cpd00509	-1.0	-2.0
cpd00957	-1.0	-2.0
cpd00891	-4.0	-5.0
cpd06227	-3.0	10000000.0
cpd02124	-3.0	-4.0
cpd02125	-3.0	-4.0
cpd02654	-1.0	-2.0
cpd01693	-1.0	-2.0
cpd00871	-2.0	-4.0
cpd00873	-1.0	-2.0
cpd02234	-3.0	-4.0
cpd02230	-1.0	-2.0
cpd02720	-1.0	-2.0
cpd03527	0.0	1.0
cpd15331	-1.0	-2.0
cpd02691	-3.0	-4.0
cpd03698	-1.0	-2.0
cpd15440	-2.0	-3.0
cpd01844	-1.0	-2.0
cpd01845	-1.0	-2.0
cpd00089	-1.0	-2.0
cpd00080	-1.0	-2.0
cpd03736	-4.0	-6.0
cpd00519	-4.0	-5.0
cpd00517	-1.0	10000000.0
cpd11438	-1.0	10000000.0
cpd11436	-1.0	10000000.0
cpd11433	-1.0	10000000.0
cpd11430	-1.0	10000000.0
cpd11431	-1.0	10000000.0
cpd01335	-3.0	-4.0
cpd17412	0.0	-2.0
cpd00888	0.0	-1.0
cpd17417	0.0	-2.0
cpd12689	-3.0	-4.0
cpd02642	-2.0	-3.0
cpd13373	0.0	10000000.0
cpd03194	-1.0	-2.0
cpd03606	-2.0	-3.0
cpd03607	-1.0	-2.0
cpd00863	-1.0	-2.0
cpd00867	-1.0	-2.0
cpd12227	0.0	10000000.0
cpd12223	-3.0	10000000.0
cpd02826	0.0	-1.0
cpd14699	0.0	10000000.0
cpd01850	-1.0	-2.0
cpd00070	-4.0	-5.0
cpd00072	-1.0	-2.0
cpd00078	-4.0	-5.0
cpd00079	-1.0	-2.0
cpd09444	0.0	-1.0
cpd10596	-2.0	-3.0
cpd00523	-1.0	-2.0
cpd03697	-1.0	-2.0
cpd11421	0.0	10000000.0
cpd11420	0.0	10000000.0
cpd00452	-3.0	-4.0
cpd00321	-3.0	-4.0
cpd00323	-1.0	0.0
cpd00457	0.0	-1.0
cpd00326	-3.0	-4.0
cpd00327	-3.0	-4.0
cpd15479	-7.0	-11.0
cpd02030	-2.0	-3.0
cpd00842	-3.0	-4.0
cpd02100	-1.0	-2.0
cpd00859	-1.0	-2.0
cpd02210	-1.0	-2.0
cpd02740	-5.0	-6.0
cpd00851	-1.0	0.0
cpd12237	0.0	10000000.0
cpd00501	-1.0	-2.0
cpd02216	-1.0	-2.0
cpd00196	-1.0	-2.0
cpd00192	-3.0	-4.0
cpd00198	-1.0	-2.0
cpd00061	-2.0	-3.0
cpd11640	0.0	10000000.0
cpd01620	-8.0	-7.0
cpd00206	-1.0	-2.0
cpd00532	0.0	-1.0
cpd00103	-3.0	-4.0
cpd11451	0.0	10000000.0
cpd11459	-30.0	10000000.0
cpd00335	0.0	-1.0
cpd01557	-3.0	-4.0
cpd02884	-1.0	-2.0
cpd09350	-2.0	-3.0
cpd15492	-7.0	-11.0
cpd08928	-1.0	-2.0
cpd02979	-2.0	-4.0
cpd14905	-2.0	-3.0
cpd01270	-1.0	-2.0
cpd02371	-2.0	-4.0
cpd02375	-3.0	-4.0
cpd02730	-2.0	-3.0
cpd11632	1.0	0.0
cpd03118	-3.0	-4.0
cpd04539	-1.0	-2.0
cpd00050	-1.0	-3.0
cpd03117	-3.0	-4.0
cpd03114	-3.0	-4.0
cpd00238	-1.0	-2.0
cpd00239	0.0	-1.0
cpd00236	-1.0	-2.0
cpd00235	-1.0	-2.0
cpd11440	-1.0	10000000.0
cpd01012	2.0	0.0
cpd02775	-1.0	-2.0
cpd17441	0.0	-1.0
cpd17443	0.0	-1.0
cpd02851	-1.0	-2.0
cpd00834	-1.0	-2.0
cpd02760	-1.0	-2.0
cpd00831	-1.0	-2.0
cpd09819	-4.0	-5.0
cpd00945	-2.0	-3.0
cpd00824	0.0	-1.0
cpd11295	-1.0	-2.0
cpd03832	-6.0	-4.0
cpd00045	-2.0	-4.0
cpd00044	-3.0	-4.0
cpd00046	-1.0	-2.0
cpd02574	-1.0	-2.0
cpd00220	0.0	-1.0
cpd11478	-1.0	10000000.0
cpd11479	-1.0	10000000.0
cpd11472	-1.0	10000000.0
cpd11473	-1.0	10000000.0
cpd11470	-1.0	10000000.0
cpd11471	-1.0	10000000.0
cpd11476	-1.0	10000000.0
cpd11477	-1.0	10000000.0
cpd11474	-1.0	10000000.0
cpd11475	-1.0	10000000.0
cpd17433	0.0	-1.0
cpd17439	0.0	-1.0
cpd02175	-1.0	0.0
cpd00086	-3.0	-4.0
cpd02024	-2.0	-1.0
cpd12734	-1.0	10000000.0
cpd02021	-4.0	-5.0
cpd00169	-2.0	-3.0
cpd02233	-1.0	0.0
cpd15549	-5.0	-8.0
cpd02791	-1.0	-2.0
cpd03122	-3.0	-4.0
cpd02428	-1.0	-2.0
cpd00956	-2.0	-3.0
cpd02311	-1.0	-2.0
